House_Size,House_Price
1634,647720
2576,407777
1110,637602
2716,233309
2071,511304
1729,645459
2429,253602
2850,584739
1480,527950
1395,684051
2501,389755
1430,330053
2701,577196
1244,430873
2894,308422
1450,674286
3434,167385
3062,294876
2390,236696
1602,515121
2617,220422
1024,507080
2256,265490
1033,618877
2649,654911
1773,377391
842,469603
2194,675594
3318,404208
2031,571096
2855,528597
1876,176863
2274,299536
1029,375812
1475,544389
2640,311207
2810,269406
2964,468554
3379,367479
836,601268
948,475641
3500,620628
3231,298735
1825,249383
1664,281044
1833,555334
2403,172318
1390,439832
3316,675407
1204,474404
1081,338866
3135,326508
2971,560459
835,662343
2822,453803
1514,448221
1454,158671
2617,418392
2316,430431
1061,502812
2759,305139
2767,258991
943,190487
2753,523085
2117,165960
1393,345578
1690,398024
831,654396
1775,648547
2161,432055
2460,564562
3478,488628
1183,329978
1554,602611
1205,295682
1255,609163
1329,427944
3417,358700
1301,203785
2381,319734
3471,613021
972,278312
3113,462197
2586,476381
828,480009
2813,165767
1894,455890
1709,470107
2126,540428
3294,301792
3044,436173
2441,584605
1671,330597
1194,645385
2226,659374
2788,397586
2779,158925
3496,465984
1847,384993
1020,185699
2352,495381
2225,564057
3353,604912
2870,212013
2642,153111
2551,319971
2020,688276
1516,448417
1347,270393
3054,305925
3140,611658
2595,456942
1601,552970
2785,490342
3093,527296
3433,538136
3114,171762
987,561282
1467,390362
1708,246615
3207,186952
1931,674984
2197,668860
1426,394141
1255,151995
1853,281487
1305,553535
1155,449743
3219,682936
3217,475335
2400,515165
3150,495455
1921,310472
2552,655945
1556,365506
2458,493562
1044,638959
2136,503339
3205,169457
2660,540491
2433,504821
3075,259358
2124,438172
1295,228140
3352,429262
1664,400022
2355,543406
841,225370
2310,508048
1723,152313
2009,540164
1107,619519
1653,286284
2487,323489
915,162844
1324,556937
873,212295
2807,626964
1235,454187
2244,562120
2443,546785
1351,319621
2644,175158
2888,150915
3489,692447
2662,302108
1940,151375
826,546406
1672,405106
3024,322979
3276,465339
1047,625339
2079,582161
3017,420769
1542,252446
1118,225833
2371,552904
3470,653814
2978,259992
2737,194591
1045,554993
2630,529529
2891,517317
1889,570458
2020,643806
1312,594222
2685,606427
1657,296622
2748,229077
3374,552801
1958,325297
3071,607238
1926,248158
2118,499288
3118,305043
2513,227247
2801,483764
1218,173784
2106,367397
972,468852
3368,215523
1405,414803
1751,288105
2025,595993
3355,339739
3419,327722
2419,642786
3455,329702
2718,588251
2282,183583
2140,376151
1868,501582
1176,503567
1367,516812
3286,175808
2089,378705
1301,213804
2785,155452
1847,351119
3477,696641
1698,569108
2077,559788
1147,479348
1681,663776
2759,230266
3064,656379
2323,601220
3184,689134
3067,540762
2658,453792
1964,182624
2326,461929
2557,331387
1922,575500
928,640428
1542,221456
2640,241530
2578,338969
1982,475204
2352,207557
2897,261151
1971,161704
2560,293378
2220,408438
2745,697169
2425,529101
3455,229147
1013,356297
1287,567476
2847,153318
2192,317412
855,191924
2549,450741
1845,188223
1025,318026
2104,236188
1099,296757
2925,564273
3473,389462
1892,243198
1471,153951
1308,613632
2520,201543
1834,330370
2293,615892
3045,315535
1628,475531
1272,581739
3441,432456
3098,247771
1167,694455
1998,638037
3376,656893
2629,492300
916,281853
1022,451295
923,310533
2156,261372
2102,251082
953,692055
3107,519606
2476,300256
3469,303233
2402,627460
1192,281121
2441,618652
2928,261784
1138,157561
3300,419726
930,305148
1673,227486
2272,217275
2788,670216
3364,269315
3124,180146
1044,257487
3324,481108
2011,218414
3302,523150
2233,317338
2391,587202
3310,264701
1518,382165
2471,489607
2238,194685
2861,385700
1831,431371
2800,199942
2282,513267
2089,592132
1296,245673
1946,562277
1764,214283
817,265702
3350,561966
2277,363581
2054,166502
1668,337844
2191,182088
2296,254621
965,196390
2639,459893
877,226757
1344,212080
1216,493864
842,168298
1752,510454
1664,377874
1994,222775
2454,250957
1737,359962
829,633485
2628,224146
2765,524542
3418,663218
1156,582935
2489,205890
1421,224086
3316,457309
2567,559635
3149,534139
1623,374468
3300,450947
2990,231238
3421,312389
2696,365808
3382,312132
3194,398352
3467,176571
2873,648595
1252,378307
880,618497
1960,610633
810,465826
1429,351041
1799,186539
826,335508
2911,184901
2869,169026
1814,679637
2111,408070
2156,336638
3219,464697
3026,535675
1377,396092
1104,445920
2612,492198
1879,549531
827,534007
899,422663
2507,447240
2111,519613
1652,501840
2500,344040
2946,207222
1979,337100
1150,246494
1030,467373
1953,397455
1921,325642
809,460540
1530,256464
2030,389331
2454,167108
3372,381484
1543,579359
1235,655440
1727,243865
3478,242947
3154,612183
838,219995
2775,227428
1212,293132
868,253364
2513,556280
942,385953
2915,595871
1254,323333
3294,505396
2947,526406
2165,186839
3340,579286
1261,452105
3167,588611
2441,596642
894,315292
2248,689127
2901,506234
2821,322728
1714,486379
1411,257221
1632,385989
1658,202224
1717,487395
1266,638369
2885,418422
3114,320649
2511,515548
1689,452833
3185,430396
2262,384887
2033,198577
1930,477742
2999,538071
1253,577857
2744,274214
2120,340176
2545,478893
1488,649501
2661,233473
1489,480589
3100,415268
2069,172489
2432,653140
2039,691466
936,531988
3423,329953
2437,648388
1944,685157
878,280311
2953,606153
3483,308793
3469,335241
2373,180368
2699,168695
2695,561116
2375,224826
2239,173070
2878,201083
2306,596041
2025,219679
924,596961
1285,212944
3206,621800
3190,186300
1169,610025
2561,158405
2662,348430
2414,283205
3066,200578
1478,443312
1743,193841
2460,677036
3050,211435
1489,588583
3131,465600
2522,256845
2324,492763
3001,394472
2488,683804
3360,476177
1890,484015
2208,290457
1498,572657
2066,171324
812,257899
2825,267052
1293,315738
1827,361247
3161,560259
2101,611540
1068,347680
2250,289452
3420,489811
2812,156662
2260,297575
2075,314987
2149,187116
2339,651592
3169,527202
2752,323950
1924,620665
1626,634278
1376,491269
3311,527371
3129,315866
2190,668152
2064,491328
2315,183235
1224,506990
1479,510212
2095,588067
2750,303138
1568,318175
3253,571744
1471,507370
2733,467458
3450,345429
3245,419318
1826,198170
3299,688305
3384,553155
2243,168087
2400,679560
955,318647
2023,283131
3357,601225
2492,310708
3045,426052
2957,609808
2844,188031
2935,247339
1603,604714
1353,636687
970,690657
1202,609709
1547,575514
2329,567801
2057,377311
1658,430827
2418,392906
3252,668121
3213,621637
1784,641493
1748,280323
2741,443046
1938,488730
3398,563970
1172,369428
949,181386
2326,432960
3123,393923
2356,630515
1945,654662
932,617947
1721,588513
980,599616
1574,383892
2415,195014
2875,181158
1057,637854
1484,359464
2044,453740
1255,319197
1984,486026
1404,348774
2598,352353
2832,585957
1718,512972
941,155710
2979,593556
962,584578
3208,275525
3226,242655
1870,420679
1637,283768
1139,228436
2796,577255
3412,324843
2940,179405
2122,641585
2344,510170
2854,556280
2404,230762
2867,492532
1793,189137
2522,271153
1376,354271
2646,576734
2366,521589
1408,367980
2576,244045
2228,395344
1776,240108
2176,526228
1325,422914
2622,591068
2595,680121
821,657396
1028,554961
3263,363689
2228,456954
2922,365738
3075,259069
2083,187963
1209,653073
1968,664463
1218,218575
1344,696340
1952,324286
1074,389096
2896,656383
2191,387269
2971,444707
3427,300050
1591,657658
1054,421308
2472,341440
1917,694498
1934,358605
3018,548914
1989,538695
1353,431701
2483,674303
2705,620494
2241,536051
1284,614127
2673,670923
3180,577138
3243,223683
3317,222249
2023,502188
2013,487472
1969,385046
1119,525337
3399,699521
2828,604686
2300,371019
1214,587181
3207,509525
3165,490949
1151,150333
2449,238366
3049,495067
2164,431793
973,470094
905,250349
1772,370778
2267,470759
2650,585165
1389,427539
1441,243187
3019,511371
3016,545834
1501,460143
3399,569033
2313,251766
2846,696319
2288,251340
2793,150018
2401,480263
1684,505106
2100,152087
2666,685017
2148,558137
1866,169773
3329,277762
1496,239865
1433,276536
1473,243123
3448,599665
1419,172339
2232,654509
3474,234820
1029,415270
1611,370700
2438,202392
2409,309660
2045,213465
2809,429591
2028,682373
1073,573246
2597,587307
1499,556013
3256,508424
2467,669372
1098,562119
1660,571611
2227,660162
3049,190665
1715,419146
1609,357176
2211,376660
1108,675442
2334,504284
3302,427335
1910,601022
1418,610183
981,419955
1982,338491
2003,588883
1319,561990
3344,623320
1419,578745
1848,172105
2832,689118
2680,699602
1718,623487
980,678083
1262,546473
2785,423933
3381,252178
3269,235477
3215,605336
848,389786
1874,212855
1616,414959
1262,370857
2264,508693
1869,205079
3217,420061
1571,617892
3209,230101
1193,591499
3464,330889
2523,461584
1477,570665
1787,272213
1607,367564
3402,240607
2943,225283
831,560070
2642,608191
2601,419968
3125,610709
1468,462692
1845,605502
1359,202196
2911,329026
1331,627681
1443,480712
1558,321080
1202,260000
3412,252032
2511,678388
1202,173962
3054,444832
1283,447956
946,153127
1712,309678
2607,163905
2254,669792
3012,279599
831,193075
1031,388197
843,596778
2277,640258
2309,490894
1655,587217
1466,676402
3110,518993
957,483624
2769,540388
2249,587327
1034,300275
3291,432377
1232,620017
881,179201
1647,370090
1261,175794
2194,581423
1519,655944
1509,362931
3022,507914
1913,206745
2816,534845
1608,348551
2183,312888
1586,350594
3017,254994
1135,281737
3219,560456
1091,636779
3083,382680
3337,176323
2427,476878
3239,290364
2561,198779
2615,628267
1999,408958
1618,567620
2068,284440
2139,347883
2014,403313
1417,660427
1037,494604
3114,385745
970,660631
1260,415089
2789,678639
3441,353500
1406,564919
3006,527001
907,342921
2424,324313
3078,621292
2159,647633
2649,286848
2198,501715
2234,244066
1411,606080
3043,686158
990,506174
2103,282742
1049,272664
3434,693798
1650,370296
3143,311066
848,315475
2991,346838
1806,594419
3320,204362
2896,589373
3063,448270
2442,257556
1109,392722
1995,612073
3469,271992
1932,369207
2868,686162
2286,507167
1511,604136
2156,677235
2379,333739
2563,159684
2518,572428
2931,689867
2599,689574
1321,659155
2570,276442
2271,245008
822,269376
3181,437867
2316,273947
2366,569201
3201,625254
2273,491097
2371,402139
1490,404286
2881,467597
1210,657729
1465,475685
1371,168397
2578,264630
3055,600000
976,608813
3017,290124
2301,633639
2365,175189
882,646323
2004,430821
1079,524357
3149,416183
2334,499103
2582,493838
1650,452700
2105,447117
3196,633400
1568,315094
1959,539521
2469,684212
1638,419513
1614,676288
891,595845
1379,445694
1480,640426
2222,315101
3051,160667
2164,224344
2271,299279
2682,503973
1137,376121
1246,581364
1833,644249
1869,524515
1383,258760
2602,430670
2731,528982
867,542736
3293,681415
2080,248926
3341,273991
1429,354455
2470,635387
2389,479305
2666,415359
3057,456229
872,624173
3151,158909
1472,356455
2220,616180
2618,511519
1276,284822
2369,618862
2384,156154
1649,580994
2123,376243
3237,438837
3472,508149
1273,436298
1519,213990
3122,285641
1129,677385
1839,283222
1261,297445
1747,524077
3316,544886
1584,573844
838,571234
2706,642796
1984,660125
2614,499043
3236,573304
2274,392612
988,668842
1260,426437
2500,187001
834,273734
1889,229744
2106,646423
2525,488990
1112,228525
2737,509204
2889,275444
3153,622055
1634,478429
3378,372460
2908,642453
2670,361815
1563,341360
2859,250783
928,322413
2230,327386
1268,442379
2215,352969
1615,433458
2746,243150
1894,426460
2524,217590
2817,422755
1029,567771
941,319501
2559,483970
1643,278202
1167,591755
1361,527635
1615,400584
1929,638016
3489,284474
2575,267158
2812,188794
998,397129
1520,563207
2686,392436
1903,648980
2901,175711
1857,699417
2740,498518
1015,313085
1253,173284
2411,210544
1147,591487
986,484150
1402,662415
1755,347509
2161,647469
3304,675069
1027,487353
3044,592399
1863,281493
1192,270182
3045,383097
3346,301543
1809,206218
2284,281435
3097,199556
1098,323966
2205,406511
873,421434
3291,393160
1275,497927
2496,533380
949,379137
2669,189624
1509,669799
2475,395907
2342,453894
3232,563761
2025,315744
1582,670091
2110,625826
2863,156684
2861,535819
2278,657978
1534,193513
2912,420795
1485,561400
3221,283483
1473,287440
1646,373390
2032,422673
2645,691411
1515,371524
2931,408358
2794,166426
2529,606233
2947,450846
1245,630227
3387,321088
1402,211851
2759,611309
1352,208274
2179,528754
2002,263762
2041,449057
1988,407716
2232,481941
2303,452568
2192,434955
823,157662
1477,568719
1011,188104
1247,521499
2567,279670
3336,266975
3216,648362
1045,501819
2628,413937
2495,642841
2415,677381
2634,558743
1224,255771
3125,482927
2659,304702
2706,533774
3434,159627
2005,171886
3140,585366
870,192327
2201,167629
2120,583858
2869,281486
2562,338575
2695,426397
3379,540115
2970,553436
3201,255909
1227,542966
2638,543627
1082,518131
1538,474260
1674,382403
1494,618917
1644,441615
3175,592123
1853,436390
878,564027
1645,494577
2399,529850
1161,508179
3427,472934
2678,210673
1780,640490
1971,606824
3382,290260
2697,683870
2984,377437
1104,647835
1857,533960
2518,409051
2969,308902
2213,588054
2773,482206
2999,473099
2539,234124
891,565255
1038,230447
2625,578357
995,342119
3251,471460
1347,437642
2893,295255
1112,629775
2889,619867
2808,614604
3484,622874
2694,577884
1030,288295
2304,254122
1775,513785
1283,350775
1497,524990
2591,242965
1771,547865
2234,416287
2935,598356
980,643666
2692,526208
3495,330811
1960,539414
1090,216219
1969,570131
2486,479287
1375,310354
3165,325329
1690,168126
3342,241777
2722,245336
2099,353201
3328,223588
3068,592316
1525,188348
3350,465472
2606,696040
1866,640060
3174,362163
2448,196434
981,510334
995,278251
3498,591009
1222,466870
976,446448
