House_Size,House_Price,Num_Bedrooms,Num_Bathrooms
1736,240110,2,4
2946,1535433,9,1
1024,242543,3,4
4041,341330,1,5
3988,405576,5,4
2008,1011945,1,3
1640,1719703,9,2
3018,101686,5,4
844,2174819,5,3
3001,1968406,10,5
1965,2529600,9,5
1269,821477,6,5
2471,2390982,7,5
1724,1580456,5,4
1842,316025,6,3
3766,555996,4,4
3093,322796,2,5
3792,696961,1,5
556,2604029,1,1
2176,984096,10,4
614,2421009,2,5
2582,2279532,2,2
367,996837,10,1
2706,1562913,6,5
1692,2301898,1,3
2063,660830,4,1
1432,1988314,6,1
2787,2642289,6,1
1335,843003,6,5
328,2559319,3,5
1175,1013639,6,5
3025,208851,4,2
3599,1064086,6,3
327,1682360,4,3
2475,1953935,1,1
319,1434230,6,5
2798,734477,9,2
3434,1230481,7,2
924,1819059,4,3
2077,2670529,10,1
2416,2753438,2,5
699,1719979,3,3
1070,869243,2,4
1457,922901,5,4
607,1100589,6,5
805,2166219,5,3
1863,435538,1,4
2343,1516911,1,2
3929,416079,7,2
982,2083461,5,4
3921,1436302,7,4
735,1562846,6,1
2698,433635,5,3
702,2794886,8,3
3089,458869,1,5
629,1186531,4,4
2510,658481,8,2
2931,2561218,10,1
1264,2308846,5,4
2931,1784075,5,2
3126,943278,8,3
493,219791,6,5
2272,2660206,9,2
1199,295622,5,1
1817,957163,8,4
3771,1196574,7,5
3621,1711079,3,2
407,1569038,5,3
937,2257646,10,5
4088,979643,2,1
662,602723,10,3
3173,425284,5,4
1615,1547352,2,2
2561,2250269,3,3
2015,109231,8,1
1703,2498387,10,2
3614,174223,10,2
1977,2102874,8,1
1477,334437,6,2
3428,2176482,2,3
475,1635069,5,3
2474,868944,10,2
2650,641651,6,3
694,107667,7,4
3278,2536459,5,4
2100,590386,9,5
4176,1347937,5,1
268,1017144,9,3
2102,415878,7,5
764,252639,6,2
4156,2328736,3,4
2205,1580453,3,1
3949,1929122,7,1
3947,2611298,8,5
3468,708111,7,5
1816,1764182,3,4
1333,2619528,4,5
3591,2728058,7,2
1185,2499758,9,5
2718,107179,5,3
2890,121414,1,1
2645,1877700,8,1
1224,666970,10,2
4035,857226,7,1
3226,2254358,2,5
1678,2688974,4,3
3710,2440381,5,4
3444,220708,10,4
3902,2632811,6,1
1383,1984263,6,1
3746,1819458,3,1
4123,1364864,10,1
2581,2330666,7,2
1628,1183688,9,2
1753,1491471,8,1
1060,678307,6,2
2546,1591788,8,4
1602,1803919,1,2
3147,912622,6,1
456,1325714,8,3
549,2112172,2,4
3308,1102922,2,3
2022,2611015,9,3
3360,847222,5,2
3840,1749692,2,1
1647,2511586,5,2
3340,805410,6,2
231,1482999,8,3
3923,2110920,10,4
2056,1093120,6,2
2908,1522692,9,1
2636,2108302,3,1
865,608444,4,1
3048,1148487,2,3
1569,389475,5,5
2545,1872350,9,2
1537,708911,1,4
2345,1823916,2,5
1384,2041812,1,4
2716,2264726,3,3
1103,2440574,1,2
4110,2297329,7,4
517,1365433,2,5
1391,2686523,1,1
673,1752507,3,2
4027,2325631,9,5
1657,276445,7,5
3417,1536165,6,2
2502,936838,8,5
4198,2774778,3,4
3365,2153925,1,5
363,2629908,6,3
2229,1508316,5,5
3816,2144504,3,5
423,951209,6,1
3833,149178,4,3
3102,1412022,9,5
799,1493525,10,2
2308,2310952,6,2
3392,1136707,2,1
902,1627943,5,1
4101,305679,9,3
2383,1857667,8,5
3120,2382392,3,1
951,1067623,2,4
3162,444481,4,5
2774,204904,1,5
2642,1750463,1,1
387,2691850,6,3
1747,129198,2,5
751,2453119,6,4
4108,1574591,4,3
2338,1819756,3,2
1374,775367,9,4
965,216466,9,5
383,140817,1,5
2373,2352859,8,1
758,1557904,8,2
3364,2751605,2,5
1133,177863,2,4
988,1305902,10,5
3006,1630143,7,2
903,2364099,4,1
3248,2537515,7,5
389,973830,6,5
2484,846907,7,4
2694,1510957,1,5
2760,1328662,10,1
791,1723638,8,4
572,1214424,7,3
3781,696015,8,5
4059,655308,8,3
4100,2587716,5,1
4081,1759652,6,4
1963,2069965,1,2
4015,1763523,9,3
1950,1547994,8,4
1139,2783567,3,3
2115,1809604,1,3
2332,2207962,10,3
2946,319599,6,4
1944,2014230,4,1
231,250479,3,4
1126,2114819,3,5
1941,1174403,5,1
1559,988949,9,1
3482,433772,10,2
2285,1896381,9,1
2519,2361189,10,3
1519,896425,5,5
1377,637306,9,1
2984,900044,4,2
750,1103075,5,5
1625,1718540,5,1
1467,1504420,9,4
3145,2552368,10,1
3365,1181311,8,4
1668,1260833,8,4
2596,140296,6,3
1602,2675473,5,5
3889,189262,10,4
1582,1534771,8,3
2362,848344,3,3
1201,2083850,5,5
3476,306646,1,4
1232,473794,9,2
1626,1984195,1,4
1458,1673459,9,4
2273,736638,1,2
2163,1300326,4,3
648,1523814,3,2
3317,2426902,7,5
1610,1594520,9,5
2344,1285265,4,3
3677,756001,7,5
1795,2194510,6,3
991,253423,7,1
3138,1187191,2,2
2215,316777,10,2
2129,1168572,1,2
2090,138404,4,1
2613,2788795,1,4
3056,1780300,2,2
2003,2407440,4,3
4148,463392,3,4
4126,2200588,10,3
1703,742096,3,4
2624,583326,6,1
2121,1347223,9,4
3744,2077977,10,4
2974,2035349,5,4
597,317216,5,2
326,1885199,1,1
580,2731913,6,5
385,468564,2,5
3676,1796627,3,2
168,609603,10,4
1053,2170568,7,3
995,248906,5,2
1221,1896707,8,4
3931,1572929,5,5
3385,987136,3,1
513,188123,2,4
2356,1849548,5,1
2377,2003631,3,1
889,1195087,10,4
3138,1507636,3,5
3581,613319,1,5
2236,1526689,8,4
1995,1159333,9,3
2593,1424004,10,4
1262,2312169,7,1
2882,2179045,5,4
2948,1983207,7,3
3215,1264242,7,3
2594,2267047,10,5
2369,2574355,5,3
3079,2095189,4,1
3924,1777472,4,5
2558,1559577,10,1
3845,1371248,10,4
1306,2287407,7,3
904,2675400,6,3
677,2695119,9,1
1526,2669437,5,1
3007,1778335,2,1
336,687777,10,3
1216,747922,6,4
719,1815982,6,4
1960,2430870,3,1
1531,1527373,9,3
173,812773,6,5
763,802055,4,4
1554,854804,2,5
3150,1206569,2,5
1572,1565438,10,3
3926,2508268,2,3
3765,538994,7,5
597,1771441,8,1
2764,1769266,8,4
719,1577938,5,5
1707,1854148,8,1
3553,648115,2,4
2672,2767843,5,5
2169,1700653,6,2
1387,1035671,9,2
1510,739561,1,4
4079,1264591,1,5
3866,818790,10,1
1341,1789652,8,5
2109,1711066,4,2
2047,308261,8,5
596,838776,8,2
1568,1471286,8,4
2549,2284011,8,4
1865,235609,4,5
462,166199,7,2
1845,546726,3,3
1022,531662,5,3
642,1310873,7,5
2595,1961844,2,3
2671,152393,10,5
2906,969533,7,1
3464,2648273,3,5
3859,517550,7,2
3349,1804926,6,1
2487,1075373,6,3
3049,1452513,4,1
3923,2264686,3,1
1156,1692350,2,3
3982,1262757,9,4
3299,2780434,1,5
2039,1009849,6,4
657,2268297,10,5
1750,2277079,7,4
1056,403202,1,1
2003,1945383,1,1
3840,2227264,8,2
562,1067158,6,4
2065,1094720,2,1
4117,2014975,6,3
1581,2317887,9,5
2543,2361584,8,3
3637,103801,2,2
553,1730628,5,1
386,882361,10,1
1442,2127636,3,3
1824,2491220,4,1
1683,2489715,8,5
1710,1809655,6,5
2778,1841190,5,4
3630,1227574,9,3
2938,1616487,4,4
491,1947567,4,1
4007,395350,6,1
1365,751311,9,4
1030,2586880,5,1
3517,2476642,6,5
2544,1883408,1,4
1157,161472,1,2
1675,2364555,3,4
1538,1929372,2,3
2941,1126566,2,2
374,2149917,2,4
1871,2454810,10,1
1776,1486946,6,3
1674,562281,7,4
1018,1963594,1,4
3038,1826100,10,2
2610,2381897,6,3
2198,1463231,9,1
1259,2406445,5,5
2552,387746,9,4
317,660156,1,4
2016,1783504,4,4
3591,930044,1,2
1967,2718370,4,5
982,715059,6,5
427,2526320,5,4
1035,1039114,1,1
742,1342061,10,3
3951,303467,10,1
3111,1193464,5,2
1031,1312882,7,1
1208,777785,10,1
3467,566518,1,2
2961,2033546,6,3
4004,1114538,1,4
338,375567,3,4
805,1763376,10,1
4081,2736293,10,4
2684,1493779,7,2
2653,2355104,7,4
2061,826280,1,2
2154,2074821,5,3
3652,494174,10,4
1246,218297,4,4
2226,772019,9,3
2533,359769,1,5
2579,1611069,5,2
693,266465,7,3
1071,1412441,1,2
3262,1846947,9,4
955,1816506,2,5
1427,1640114,9,1
260,1365405,6,5
2514,2423447,5,3
2284,2747694,1,5
1718,789277,2,1
3544,2324188,9,3
1161,2706771,9,5
2340,631638,4,2
2622,396416,9,3
936,2095408,9,1
396,665366,3,5
3673,1595659,3,4
352,2519275,8,4
1994,1252681,4,5
1594,926812,3,3
839,2491521,10,2
1946,2474116,5,2
2179,213963,10,4
2598,1506590,1,5
2343,1465038,10,5
368,1464728,3,5
3562,1705728,6,4
3424,1984822,4,4
746,1178127,7,4
2759,464535,1,3
2648,2168611,9,2
3617,2495423,10,4
1960,684257,1,1
1346,1513437,3,4
2733,958085,8,1
1437,1077989,10,1
2899,483210,8,5
1308,1726555,3,3
1554,499787,1,4
3162,696383,9,5
1874,1059341,10,1
2249,879420,7,4
2203,2738358,9,1
2315,2220128,9,5
4002,548357,7,4
894,1737691,9,3
3107,815514,7,4
4120,2454983,6,4
1911,829628,4,3
920,1245957,3,4
3433,768448,9,4
2720,477787,9,3
3073,2578619,1,1
2360,2746667,9,1
4166,554175,4,1
813,1882172,9,5
336,1416889,6,5
648,2615785,7,5
1339,2360758,1,5
2125,656269,10,2
1129,1503063,6,2
4051,1793007,7,4
1154,1455593,3,4
1133,1127116,9,3
3440,983009,3,4
3837,1806684,10,4
701,1963871,6,2
1224,555836,2,2
1587,2295807,6,4
2053,1911884,10,4
858,2221367,9,2
3041,2339020,10,5
1460,2122462,4,5
3281,1552998,8,1
3613,294382,4,1
468,1949870,7,2
1727,2167995,6,5
1711,2383655,9,2
744,1304733,9,3
3922,852139,10,1
761,624480,5,2
1176,2020663,2,1
2278,1055919,3,4
544,1767050,10,1
2631,189441,1,5
904,2512614,3,2
2406,827084,7,1
2290,556370,6,2
1248,1602017,7,4
815,880733,1,5
187,1139772,4,4
1461,1836813,2,3
2298,2428582,6,4
3648,2500405,9,2
3623,594933,7,2
759,500642,8,1
3612,2400683,8,5
709,2565611,10,5
702,2673884,9,4
1605,619711,4,5
1960,2286201,2,2
957,2077363,8,3
2257,2099481,9,5
3577,2707936,1,5
1626,1975128,6,4
911,1084478,1,4
3926,340090,3,3
2063,2722097,1,3
2789,163833,10,2
4083,863253,3,3
1351,2540480,8,1
3681,286788,5,1
2068,1515299,2,1
1144,468876,10,3
1551,2336852,3,3
1083,607743,4,2
716,1203290,7,5
4095,650022,4,3
3055,1326832,6,2
4036,1694195,5,1
3074,1153371,3,1
4002,1179708,9,5
1132,2731518,9,4
3911,339827,5,4
3444,1051714,9,2
2762,1025907,9,3
2296,327824,6,2
3353,2232997,8,5
1738,2644654,3,5
1692,2323114,6,1
2857,353800,10,1
2720,915771,5,3
1982,1822834,2,1
3070,857978,5,5
3955,954190,10,1
2617,810644,7,1
2961,1742649,10,4
640,1598232,1,4
2202,833462,10,4
4091,2591394,8,1
3807,933380,5,1
1295,1766206,7,5
3289,2284456,8,4
4190,1172262,3,5
3069,2201837,8,3
3000,1183971,1,2
2168,2733043,8,1
3132,1837774,4,3
252,726722,5,4
1485,510103,1,1
3585,1766930,7,5
3533,2619991,9,5
2965,1929379,10,1
2346,858041,7,3
3768,112286,4,1
1333,2784893,6,4
301,2506996,2,1
3790,2264584,4,1
3158,1375941,3,3
1188,2326772,9,4
2129,2520096,8,2
2494,270655,2,2
1704,1872091,4,3
2662,225876,2,5
1126,486060,5,4
1309,2122140,10,1
1656,723353,6,5
2950,1325127,5,3
2249,1663970,2,1
3281,2576800,4,3
3541,1925387,7,5
2938,1148777,5,2
3442,1483001,6,5
2261,404522,7,1
1251,591175,2,5
2569,2492100,2,3
318,2496094,8,1
3222,231930,8,5
788,2394997,4,5
3040,857007,8,5
1810,2569401,2,1
3162,1788863,2,3
784,1494568,10,1
2059,1483434,1,4
3968,2339348,4,5
1840,483410,1,2
1804,2204605,6,3
1534,422374,8,4
854,1632562,8,4
512,2223295,5,2
2418,1858556,7,2
3385,787188,8,3
1220,1634920,5,1
902,1031024,1,1
1267,2009783,6,5
3935,1013235,9,4
693,245492,7,3
1896,727387,5,1
1272,2310075,8,1
2823,152279,7,4
3559,1387705,1,4
1999,2083763,9,3
1882,505612,6,5
681,413333,9,3
606,206497,8,2
1678,776987,8,3
2926,2284098,4,3
1305,372453,6,1
684,1379193,6,1
726,1748523,3,5
300,1084391,7,1
3050,2224881,4,4
2301,883843,6,4
3629,2766402,6,4
1090,2281883,8,4
1689,1698069,8,4
248,1393635,4,3
3953,1092460,8,1
702,1939806,3,1
2676,1355859,4,2
932,2737060,2,4
2317,2635264,9,2
3616,1931133,1,3
1124,1267711,3,5
3283,2405490,9,3
1499,408283,3,2
3301,1650052,3,3
260,2706051,2,1
277,1050736,10,4
163,570208,9,5
1331,188052,3,2
2786,503883,5,2
159,2693539,8,5
2791,1898257,8,2
3206,2669467,2,2
2139,1573251,10,5
1799,2694267,5,1
1989,1403255,1,4
3420,648512,9,5
3282,2242767,7,4
2361,441268,1,4
379,2741090,4,2
1222,1813154,8,4
1660,2314475,10,5
2953,1932173,3,4
428,2014455,5,4
1775,226027,7,1
1077,2620953,4,4
3172,1946077,5,4
3267,1190430,8,4
4152,1138759,2,3
4024,2540160,10,5
3065,570813,10,3
2675,585612,6,4
3312,662057,2,2
284,1758204,3,5
980,1983172,5,4
3374,203327,1,3
3766,2292370,3,5
3181,2472884,4,3
3195,2713231,9,1
3740,2572765,4,5
1104,1237885,4,1
2038,2311203,6,2
2678,405622,2,4
1557,1095990,1,3
2450,1552857,6,1
1510,1660156,1,3
2668,2352647,1,2
447,893154,6,2
2746,1514899,8,5
1794,1320033,9,4
796,781184,9,3
2814,2653771,2,2
3446,801576,7,3
3686,1026755,6,2
2308,519215,8,1
2108,2169156,9,1
1636,559905,4,5
655,2643383,6,1
814,840460,5,1
1363,1601281,7,3
4051,2023397,2,5
3327,181914,4,5
1149,1339998,10,4
2955,1443551,8,4
175,1389459,1,3
2451,1569056,7,2
675,2657193,7,2
4086,1578893,5,4
410,469858,9,5
1979,1375196,9,5
3186,1098671,4,2
1215,1049209,8,3
2169,1238257,8,1
3286,1957929,5,4
531,488877,4,4
3537,2075802,6,1
3571,2662992,4,2
2859,2109462,1,5
3499,1215330,1,4
1474,2696632,6,1
2728,1126839,2,2
1981,1952226,4,3
819,2705399,10,4
954,2679102,7,5
2600,2025241,9,4
1043,2352981,4,2
574,2452399,6,4
2748,1565417,10,1
781,830807,3,5
2073,2178996,2,5
931,2799387,10,5
2016,2638966,8,5
2821,719699,1,4
2139,561327,2,3
870,2606822,7,1
656,726809,6,5
3288,1504795,3,1
260,2418791,7,3
3730,2029439,10,3
2751,681316,8,2
4015,2555603,8,5
4017,2493934,10,5
821,2184376,7,5
3592,1606173,1,1
1249,619571,2,4
4054,491948,1,5
3064,706311,7,4
404,2672123,8,2
3270,2013231,7,5
804,958306,2,1
2638,1036368,9,5
369,2353511,6,2
2572,285654,5,1
2669,366722,9,3
2963,470014,4,1
2932,2411928,6,4
3413,1421346,7,4
2179,1676313,6,1
992,2287993,10,1
3196,1577947,8,3
1776,1654929,5,4
3179,2487119,8,3
952,968987,8,5
1214,1387624,4,2
2507,450510,4,4
290,114697,8,1
4071,2619351,4,1
2962,1253008,6,5
1730,450650,8,2
722,1931143,2,3
2379,507573,1,1
1777,2703989,9,4
3401,121644,3,3
857,659025,8,2
1195,783225,7,2
1750,1707822,6,2
302,1628364,4,5
3071,1672661,9,1
2437,2146701,5,2
218,465627,9,4
3989,2203267,7,5
199,1779746,8,4
3997,2098751,5,2
4067,1121263,4,1
3075,1235574,9,3
2310,631249,4,3
3239,2585303,4,5
3582,1009241,4,2
2764,777518,2,5
2873,1251437,3,4
1452,919647,6,2
1532,1669911,4,5
188,891873,7,2
2676,2414489,2,4
1545,627411,5,4
472,1606729,3,1
2420,801343,9,5
1811,2089732,7,1
4036,1011840,2,3
3465,1305449,5,5
1523,564719,1,1
3082,701472,9,1
2034,2473239,3,5
3303,2174975,9,2
997,2599526,5,1
3292,1989156,2,3
2450,1943505,1,4
2060,2441094,9,2
1281,985925,9,3
638,1895554,9,5
1058,958644,7,5
1010,919487,2,1
1292,1983460,6,2
3905,2457291,7,2
565,1699457,8,1
1352,2137133,5,1
3190,296838,3,2
670,2398141,8,2
216,1666378,4,5
3235,1545824,7,3
855,1208716,4,2
1147,582359,2,1
2029,596212,9,1
1439,1511608,10,5
2329,1236035,1,2
3287,993377,4,2
2181,2096034,6,4
1039,2216733,4,3
2325,1035284,6,4
2646,2237124,2,2
275,2061858,8,2
439,2645303,9,3
2316,1747033,8,3
1618,2287768,2,4
2339,1686121,2,3
1622,431543,2,3
1294,2371570,9,1
794,847041,3,4
1956,2114881,7,5
2319,1644509,9,2
3044,1204788,8,2
3352,2420197,10,5
3405,310165,7,5
1303,1191245,5,5
1069,1207629,6,5
3044,2758652,7,4
3473,267977,1,4
929,1492357,2,3
2226,1257642,3,1
3725,166242,9,4
206,2441964,9,3
654,298945,9,1
1702,1022237,1,4
1308,969324,3,3
2882,783562,9,2
884,1088896,1,2
1374,1816363,1,1
2937,1525704,7,2
2670,1102345,8,4
2459,1323360,8,5
454,696485,10,3
178,1553501,2,4
1337,800957,6,3
3105,652843,2,4
246,370568,3,1
1511,467535,9,4
299,1387571,2,3
2030,2688229,5,1
3191,2766281,10,3
170,2265402,4,5
3515,1887059,2,5
2321,2718143,4,1
3923,1543683,1,2
4108,2103115,3,3
3216,1346953,8,3
2498,2771679,4,2
2051,383852,9,1
3120,1671405,4,2
773,1842385,9,1
904,603509,10,2
634,2186308,9,2
3360,271132,1,2
1621,1914308,8,2
1848,2431964,3,1
258,1496218,3,5
1689,585811,6,1
4030,244602,3,1
531,1210463,8,2
3926,375029,4,4
4162,1925778,9,2
3132,1066708,7,4
3860,692763,4,2
990,1653671,8,3
1097,1154692,4,1
646,2452309,6,1
483,1108482,2,2
580,1688970,2,5
3403,2383099,2,2
739,440253,9,4
872,669937,6,1
2536,898220,10,3
1658,1440867,6,1
2783,2747771,8,5
3656,1023586,10,2
3231,738498,7,1
801,1693595,6,5
3151,1938565,8,3
699,2146556,7,2
697,1300482,9,1
728,807267,9,1
4091,1547313,9,2
3977,1304408,4,1
1144,2060582,2,4
2926,729270,9,4
3325,2509230,4,1
1259,1488043,8,2
1264,1330782,9,4
2285,1931583,9,5
3450,1920211,10,2
556,2007473,6,3
178,924588,9,4
2657,2096059,7,5
2374,464901,5,1
1745,1655538,10,2
2439,2643372,9,2
3177,1206890,1,2
2183,326008,1,1
3186,813914,10,3
2142,426112,5,1
1334,1660484,9,5
687,429589,1,1
692,362021,10,1
3374,187077,5,3
1708,369236,4,4
556,483037,5,1
857,554378,9,2
3638,1243079,10,5
970,217229,10,1
3748,2237768,9,2
488,1455420,9,1
2142,1620255,4,3
578,2333583,10,1
380,1149432,5,5
1204,2001092,6,1
2900,514957,6,2
1716,700462,7,2
2547,1459989,5,3
3789,740383,2,3
1377,1190315,9,1
1071,2750871,3,2
2796,469646,9,3
2537,1215707,5,3
1785,1804360,3,1
1982,286946,6,1
4024,1560984,2,4
513,1884252,3,3
1858,2358318,10,1
3394,2645003,8,5
979,2576746,1,1
1199,2312031,10,4
1368,1571286,10,1
2589,1121898,3,1
1017,546487,3,3
2463,2366746,2,5
4130,2163951,3,2
3364,2784535,8,1
2919,1460359,3,1
3406,1163350,10,4
2108,1673426,10,2
2719,1498985,3,2
427,1176703,7,2
3286,1476265,7,4
3249,1585400,3,2
625,2627971,7,3
175,2644618,3,5
3700,2084551,1,5
3817,1736648,3,4
648,2592483,4,3
3984,2589833,10,2
3048,2071573,5,3
3533,472926,7,4
3347,1854446,10,2
1962,1106598,5,2
2240,360986,7,4
467,2059192,6,5
2120,1392651,8,1
4156,2076608,5,1
2260,423916,1,4
2956,593119,8,5
2095,1441774,6,3
2184,2175201,10,5
2497,1790469,9,3
1266,1341211,1,3
2354,1313332,8,5
2551,2588291,9,2
912,1112284,5,4
3398,328231,9,4
3821,1341403,3,1
928,1157072,9,2
3199,1493710,2,2
272,1177499,3,1
2924,2100249,7,3
2465,614191,7,1
1025,1588588,10,4
1369,2422336,7,4
3139,197323,5,1
2839,1203779,10,4
2918,371468,4,1
3219,1146843,7,3
4023,1994848,1,3
2627,2080605,9,4
4143,611037,3,4
1535,1449874,5,4
1456,215699,1,2
362,1539876,7,3
2670,618045,3,5
340,823728,3,3
4047,2668070,9,1
3104,340926,4,2
3786,1659144,6,3
2015,603148,3,2
320,719208,4,4
1246,666871,2,5
2609,313202,4,1
1182,2762265,3,3
1051,390479,9,2
1301,899729,6,2
877,2267007,1,4
848,2421601,8,2
2179,288775,6,3
2857,315070,4,4
3452,1258315,5,2
3199,334166,3,3
3032,1838917,2,1
3849,1554076,1,1
2378,313183,2,5
2573,1517886,5,1
2665,2785522,10,5
3411,2789271,9,1
1923,346630,8,3
351,2138168,4,4
1398,2141824,1,2
3593,1144880,1,5
4051,2454599,2,1
1242,710853,7,3
3243,1287374,9,3
1380,578056,8,4
958,440583,6,4
2966,2563592,7,3
1121,182586,9,3
2238,165678,3,3
1010,1622947,7,5
3154,2125478,3,3
2224,2279333,1,3
1051,1910790,7,3
1650,662292,3,4
3711,1562966,9,4
2740,1896760,5,1
2462,2214209,5,5
681,1848975,5,5
2336,763394,8,3
892,636219,3,1
1968,1838292,3,4
3664,600407,8,1
2969,487610,10,2
3457,2403685,1,1
1013,1999683,9,5
437,2600270,7,3
1456,1000358,3,2
755,796557,4,5
1721,2251952,4,4
1307,2539763,7,3
2671,1425323,3,4
1729,174994,9,1
3697,2134687,1,5
2386,528425,6,5
1790,169924,4,3
1423,1282167,4,1
652,544783,8,3
3565,1292735,1,4
1929,1927538,8,1
1493,836492,2,3
3516,2481349,5,1
3610,540610,9,5
3436,840102,8,4
1551,2689665,2,3
2947,2292424,9,3
692,1074854,6,2
3820,2747837,3,5
1023,647463,2,3
4038,2714031,5,2
3547,1047708,6,1
2209,2205932,2,3
468,2370304,4,5
954,2335375,4,4
1664,963306,7,3
1588,2490056,2,3
4193,593324,9,5
3027,2721886,1,4
514,2060474,10,5
1028,1876460,5,3
284,223190,3,5
2019,1118823,10,1
1364,1348240,3,2
1704,1003572,6,1
3037,2173545,2,1
3059,1619932,4,2
1251,2717692,1,2
2774,2616279,10,3
4190,2511643,4,4
609,1119824,4,2
1096,444130,6,2
655,2629036,1,3
1812,1437801,6,5
4158,1825192,7,2
1000,1979132,7,5
1238,1726501,8,3
2851,2062225,4,5
1387,2699584,10,3
2714,1474360,5,5
2447,1941519,9,2
1903,1435611,4,2
1438,760785,2,4
1892,1184711,9,4
3755,1239535,6,5
4097,389337,1,3
3342,534713,1,2
1397,1438747,4,3
950,1800668,1,2
1123,1955357,7,3
3319,481009,3,5
2227,2022685,8,3
3435,1320320,9,4
1718,2765382,1,4
321,1707461,4,1
1433,881322,2,4
1788,455198,8,1
3799,2477714,1,3
3340,2510746,6,2
886,936424,10,5
1838,1662500,8,3
4060,336474,3,4
2660,1508341,4,2
2565,2554783,9,3
4056,161208,4,1
795,2483882,6,3
2158,1940003,8,5
3974,2795603,6,3
1087,422227,3,2
3672,1923911,3,3
2585,2448495,1,1
3709,1595040,3,1
1771,321707,5,5
3037,1496424,4,2
554,1569228,1,2
3935,1394641,4,5
3243,1786248,2,3
3450,2673592,3,5
456,2424321,3,2
175,157342,5,4
2634,1262813,7,1
4134,1572842,10,3
1328,1558210,7,1
917,532432,8,1
3028,1451503,1,5
3583,1973819,1,1
3193,2106220,6,5
2708,2680426,6,4
1931,2547351,7,1
1649,2129631,8,5
4087,106383,9,3
3052,2148094,4,4
2202,1990428,8,1
912,1558555,1,5
3694,135711,7,5
2352,1271167,9,4
2970,2768281,3,2
2505,1313364,9,3
1466,1712534,10,3
260,1778943,2,2
2870,1785705,4,1
2661,2451168,9,4
1333,2314340,2,5
803,1002717,5,1
1407,1866581,10,5
3746,2722371,5,3
3557,1267139,2,5
995,2365678,10,1
3258,189277,10,5
3467,1118386,6,3
3948,344746,1,3
2296,1317567,2,3
3690,2631655,2,5
1081,2296541,1,2
2657,1125662,6,1
2744,2455330,10,4
3669,2371285,1,5
4082,1865504,10,1
931,977265,6,5
2749,1419750,6,1
2655,1690191,2,2
2424,736471,7,3
3915,731713,4,4
2873,341362,7,4
2712,765559,6,5
2692,288728,7,3
267,1922168,1,3
1863,754838,7,5
266,1885652,1,1
3368,613305,5,3
3626,659450,7,2
2440,1375185,7,2
993,708133,9,1
253,987945,5,3
3123,425020,10,1
3781,922587,3,4
912,2077266,4,3
3521,1728443,7,5
741,1001087,5,3
3041,1244012,6,5
3228,363203,10,1
2629,1679108,9,2
1408,134388,5,3
4078,2658424,6,5
2458,513008,1,5
579,1096017,10,1
311,390565,2,1
3566,1630997,6,3
1319,2547167,3,2
3495,1611454,10,3
1384,522789,2,4
3164,1300349,4,5
4154,656622,10,3
536,331470,4,4
3904,1074499,9,3
3161,719085,8,2
3867,2534261,3,2
3887,694433,2,1
2396,2767923,6,4
4001,1009771,5,5
1357,2119865,1,4
431,2500440,4,4
2038,283553,4,2
292,2619386,4,3
705,2076287,10,3
1642,644143,2,3
3050,654181,1,4
3279,946240,9,3
4098,1503905,1,5
664,391025,3,1
3982,504671,8,1
2315,2556716,4,1
3626,2770741,3,5
3903,2559442,1,3
2500,1084702,5,3
4148,1140433,1,3
2556,2191063,9,5
3394,687407,3,1
3049,2445675,2,3
4055,2525657,3,2
2634,1967494,3,1
4026,1641062,2,2
3435,117590,2,3
1012,1091422,7,3
899,1584893,5,2
2052,2661148,10,3
324,937101,1,4
2953,1713187,3,1
635,569605,4,5
1384,2622952,3,2
923,230563,3,1
2255,2104010,4,2
3629,2170487,7,1
1644,458505,10,4
364,156165,4,5
3304,920570,4,5
3209,2229144,10,5
2208,2081739,6,4
3664,1003228,8,3
1303,1324369,7,3
2109,2264041,6,2
298,308841,7,5
1091,2182383,4,3
1547,1321116,6,5
1888,729051,2,4
1408,1096192,1,3
2562,1791258,7,4
1454,2305383,6,5
4132,2111903,6,1
388,584510,2,4
4007,2559582,5,4
3609,850546,7,5
925,2104357,6,2
1952,1470525,6,1
1948,159807,1,5
2300,462881,6,4
2263,1238086,5,5
2971,1973484,8,2
1804,1176852,5,4
568,980782,4,4
2440,158277,6,1
1164,2025588,10,4
2619,558231,5,5
819,2173844,10,5
1828,788313,9,2
921,979118,8,1
3683,329724,4,4
3090,465827,4,3
621,2081978,8,2
955,1184888,1,5
3879,2489477,1,1
1047,2184885,2,1
1514,335883,5,4
2939,362125,6,4
441,1595244,1,2
1973,1430904,9,4
3297,2685400,5,5
1617,1587633,4,3
3004,1344656,7,4
1891,2694890,9,3
1078,860673,8,5
774,1652987,5,3
1560,1805048,5,3
676,401288,9,2
2699,1048569,8,5
4101,2143630,2,1
1630,2692172,7,4
2330,2164830,8,3
409,1381951,2,4
1655,2292102,9,3
238,248092,10,5
4031,2519751,7,5
3415,1805131,9,5
2447,1739452,10,5
649,146318,10,1
639,2637551,7,1
1266,2184947,7,4
1415,1712085,10,2
721,1304719,5,2
674,484275,9,2
325,778837,8,1
2422,2635121,1,5
3164,175794,10,4
1065,2698806,10,5
1279,647752,2,5
3318,2203996,7,1
2556,1501321,4,4
3082,949154,8,2
3093,1274807,7,4
1379,766244,7,2
2146,432940,6,3
1869,1438800,2,4
2060,419096,1,1
939,1758108,4,4
